at epoch 0:{'loss': 0.4452393054962158, 'accuracy': 0.7852692008018494, 'auc': 0.8708975315093994, 'val_loss': 2.165666341781616, 'val_accuracy': 0.7845669984817505, 'val_auc': 0.8701340556144714, 'lr': 0.00060025003}
at epoch 9:{'loss': 0.4422353506088257, 'accuracy': 0.7870677709579468, 'auc': 0.8727786540985107, 'val_loss': 2013.961669921875, 'val_accuracy': 0.7848759889602661, 'val_auc': 0.870528519153595, 'lr': 0.00029412252}

at epoch 10:{'loss': 0.4421609044075012, 'accuracy': 0.7870261073112488, 'auc': 0.872826337814331, 'val_loss': 0.4457721710205078, 'val_accuracy': 0.7852569818496704, 'val_auc': 0.8706568479537964, 'lr': 0.00029412252}

at epoch 11:{'loss': 0.442228764295578, 'accuracy': 0.7869372963905334, 'auc': 0.8727787733078003, 'val_loss': 0.46696212887763977, 'val_accuracy': 0.7848020195960999, 'val_auc': 0.8701906204223633, 'lr': 0.00029412252}

at epoch 12:{'loss': 0.4421907961368561, 'accuracy': 0.787050724029541, 'auc': 0.872819721698761, 'val_loss': 9409.125, 'val_accuracy': 0.7848349809646606, 'val_auc': 0.8706456422805786, 'lr': 0.00029412252}

at epoch 13:{'loss': 0.4420779049396515, 'accuracy': 0.7871881723403931, 'auc': 0.8728805780410767, 'val_loss': 47316.96875, 'val_accuracy': 0.7850769758224487, 'val_auc': 0.8707027435302734, 'lr': 0.00029412252}

at epoch 14:{'loss': 0.44203975796699524, 'accuracy': 0.7872065901756287, 'auc': 0.8729159235954285, 'val_loss': 2774.484375, 'val_accuracy': 0.7851560115814209, 'val_auc': 0.8706060647964478, 'lr': 0.00029412252}

at epoch 15:{'loss': 0.4420362114906311, 'accuracy': 0.787198007106781, 'auc': 0.8729380369186401, 'val_loss': 1805.3294677734375, 'val_accuracy': 0.7847719788551331, 'val_auc': 0.8707156777381897, 'lr': 0.00029412252}

at epoch 16:{'loss': 0.44192299246788025, 'accuracy': 0.7873404026031494, 'auc': 0.8729934692382812, 'val_loss': 9863.880859375, 'val_accuracy': 0.7850210070610046, 'val_auc': 0.8706974387168884, 'lr': 0.00029412252}

at epoch 17:{'loss': 0.441917359828949, 'accuracy': 0.7872613072395325, 'auc': 0.8729990720748901, 'val_loss': 0.445977121591568, 'val_accuracy': 0.7851020097732544, 'val_auc': 0.8706201314926147, 'lr': 0.00029412252}

at epoch 18:{'loss': 0.4418826103210449, 'accuracy': 0.7873111963272095, 'auc': 0.8730097413063049, 'val_loss': 28813.560546875, 'val_accuracy': 0.7853789925575256, 'val_auc': 0.8707838654518127, 'lr': 0.00029412252}

at epoch 19:{'loss': 0.44184279441833496, 'accuracy': 0.7873731851577759, 'auc': 0.8730419874191284, 'val_loss': 0.44556063413619995, 'val_accuracy': 0.785368025302887, 'val_auc': 0.8708183765411377, 'lr': 0.00029412252}

at epoch 0:{'loss': 0.4418342113494873, 'accuracy': 0.7874171733856201, 'auc': 0.8730550408363342, 'val_loss': 0.5242549180984497, 'val_accuracy': 0.785178005695343, 'val_auc': 0.8706567883491516, 'lr': 0.00029412252}

at epoch 1:{'loss': 0.44179511070251465, 'accuracy': 0.7873480916023254, 'auc': 0.8730775117874146, 'val_loss': 0.4713204503059387, 'val_accuracy': 0.7848129868507385, 'val_auc': 0.8704123497009277, 'lr': 0.00029412252}

at epoch 2:{'loss': 0.4417319595813751, 'accuracy': 0.78732830286026, 'auc': 0.8731063008308411, 'val_loss': 1.469652533531189, 'val_accuracy': 0.785090982913971, 'val_auc': 0.8706368207931519, 'lr': 0.00029412252}

at epoch 3:{'loss': 0.4415923058986664, 'accuracy': 0.7874295711517334, 'auc': 0.8731870055198669, 'val_loss': 0.4531354308128357, 'val_accuracy': 0.7852920293807983, 'val_auc': 0.8706369400024414, 'lr': 0.00029412252}

at epoch 4:{'loss': 0.44172266125679016, 'accuracy': 0.7873958945274353, 'auc': 0.8731157183647156, 'val_loss': 0.6698909997940063, 'val_accuracy': 0.7850459814071655, 'val_auc': 0.8706123232841492, 'lr': 0.00029412252}

at epoch 5:{'loss': 0.441608190536499, 'accuracy': 0.7873669862747192, 'auc': 0.873186469078064, 'val_loss': 2.0639894008636475, 'val_accuracy': 0.7852789759635925, 'val_auc': 0.8706191778182983, 'lr': 0.00029412252}

at epoch 6:{'loss': 0.4415402114391327, 'accuracy': 0.7874389290809631, 'auc': 0.8732098340988159, 'val_loss': 0.44562768936157227, 'val_accuracy': 0.7853050231933594, 'val_auc': 0.8707656264305115, 'lr': 0.00029412252}

at epoch 7:{'loss': 0.44153910875320435, 'accuracy': 0.787441074848175, 'auc': 0.8732345700263977, 'val_loss': 1.003429651260376, 'val_accuracy': 0.7853299975395203, 'val_auc': 0.8707928657531738, 'lr': 0.00029412252}

at epoch 8:{'loss': 0.4414795935153961, 'accuracy': 0.7875562906265259, 'auc': 0.8732643723487854, 'val_loss': 0.7336066365242004, 'val_accuracy': 0.7850540280342102, 'val_auc': 0.8705054521560669, 'lr': 0.00029412252}

at epoch 9:{'loss': 0.44137829542160034, 'accuracy': 0.7876031994819641, 'auc': 0.873324990272522, 'val_loss': 0.5090442895889282, 'val_accuracy': 0.7851359844207764, 'val_auc': 0.8705712556838989, 'lr': 0.00029412252}

at epoch 10:{'loss': 0.4413083493709564, 'accuracy': 0.7876383066177368, 'auc': 0.873368501663208, 'val_loss': 0.4473581314086914, 'val_accuracy': 0.7851529717445374, 'val_auc': 0.8705978989601135, 'lr': 0.00029412252}

at epoch 11:{'loss': 0.4413285553455353, 'accuracy': 0.7876479029655457, 'auc': 0.8733731508255005, 'val_loss': 4.7290120124816895, 'val_accuracy': 0.7848939895629883, 'val_auc': 0.8704720735549927, 'lr': 0.00029412252}

at epoch 12:{'loss': 0.4410533010959625, 'accuracy': 0.7877597808837891, 'auc': 0.8735412955284119, 'val_loss': 0.4458658695220947, 'val_accuracy': 0.7851799726486206, 'val_auc': 0.8707215785980225, 'lr': 0.00020588576}

at epoch 13:{'loss': 0.44097208976745605, 'accuracy': 0.7877926230430603, 'auc': 0.8735760450363159, 'val_loss': 4.418654441833496, 'val_accuracy': 0.78541499376297, 'val_auc': 0.8708040714263916, 'lr': 0.00020588576}

at epoch 14:{'loss': 0.4409349858760834, 'accuracy': 0.7879223823547363, 'auc': 0.8736140727996826, 'val_loss': 0.6104274988174438, 'val_accuracy': 0.7853230237960815, 'val_auc': 0.8708327412605286, 'lr': 0.00020588576}

at epoch 15:{'loss': 0.440885454416275, 'accuracy': 0.7877756953239441, 'auc': 0.8736456036567688, 'val_loss': 0.8136916756629944, 'val_accuracy': 0.7854650020599365, 'val_auc': 0.8708876967430115, 'lr': 0.00020588576}

at epoch 16:{'loss': 0.44086575508117676, 'accuracy': 0.7878158092498779, 'auc': 0.8736535906791687, 'val_loss': 4795.70947265625, 'val_accuracy': 0.7853890061378479, 'val_auc': 0.8707688450813293, 'lr': 0.00020588576}

at epoch 17:{'loss': 0.4408797025680542, 'accuracy': 0.7878956198692322, 'auc': 0.8736498355865479, 'val_loss': 0.44557392597198486, 'val_accuracy': 0.7852789759635925, 'val_auc': 0.8708024621009827, 'lr': 0.00020588576}

at epoch 18:{'loss': 0.4408808946609497, 'accuracy': 0.7879273295402527, 'auc': 0.873652994632721, 'val_loss': 0.4456818103790283, 'val_accuracy': 0.7852569818496704, 'val_auc': 0.87078458070755, 'lr': 0.00020588576}

at epoch 19:{'loss': 0.4408074915409088, 'accuracy': 0.7879050970077515, 'auc': 0.8736891150474548, 'val_loss': 48820.52734375, 'val_accuracy': 0.7852299809455872, 'val_auc': 0.8706775903701782, 'lr': 0.00020588576}

at epoch 0:{'loss': 0.4408873915672302, 'accuracy': 0.7879593968391418, 'auc': 0.8736298084259033, 'val_loss': 0.44566845893859863, 'val_accuracy': 0.785269021987915, 'val_auc': 0.8707451820373535, 'lr': 0.00020588576}

at epoch 1:{'loss': 0.4407165050506592, 'accuracy': 0.7880007028579712, 'auc': 0.8737528324127197, 'val_loss': 0.4460647702217102, 'val_accuracy': 0.7850210070610046, 'val_auc': 0.8706709146499634, 'lr': 0.00020588576}

at epoch 2:{'loss': 0.44080808758735657, 'accuracy': 0.7879040241241455, 'auc': 0.8736740946769714, 'val_loss': 0.4457917809486389, 'val_accuracy': 0.7850660085678101, 'val_auc': 0.8708051443099976, 'lr': 0.00020588576}

at epoch 3:{'loss': 0.4407130479812622, 'accuracy': 0.7880045771598816, 'auc': 0.8737555742263794, 'val_loss': 0.44566306471824646, 'val_accuracy': 0.785207986831665, 'val_auc': 0.8707252740859985, 'lr': 0.00020588576}

at epoch 4:{'loss': 0.44078513979911804, 'accuracy': 0.787985622882843, 'auc': 0.8736992478370667, 'val_loss': 0.44576820731163025, 'val_accuracy': 0.7852510213851929, 'val_auc': 0.87076336145401, 'lr': 0.00020588576}

at epoch 5:{'loss': 0.44069185853004456, 'accuracy': 0.7878599166870117, 'auc': 0.8737539649009705, 'val_loss': 0.4454995095729828, 'val_accuracy': 0.7853010296821594, 'val_auc': 0.8708164691925049, 'lr': 0.00020588576}

at epoch 6:{'loss': 0.44041651487350464, 'accuracy': 0.7882112264633179, 'auc': 0.8739408850669861, 'val_loss': 149424.546875, 'val_accuracy': 0.785485029220581, 'val_auc': 0.8708465695381165, 'lr': 0.00014412003}

at epoch 7:{'loss': 0.4404270648956299, 'accuracy': 0.7881346940994263, 'auc': 0.8739296197891235, 'val_loss': 0.4455567002296448, 'val_accuracy': 0.785377025604248, 'val_auc': 0.8708931803703308, 'lr': 0.00014412003}

at epoch 8:{'loss': 0.4403790533542633, 'accuracy': 0.7881835103034973, 'auc': 0.8739568591117859, 'val_loss': 5256.93017578125, 'val_accuracy': 0.7853540182113647, 'val_auc': 0.8708764314651489, 'lr': 0.00014412003}

at epoch 9:{'loss': 0.44037294387817383, 'accuracy': 0.7881357073783875, 'auc': 0.8739665150642395, 'val_loss': 3.78739857673645, 'val_accuracy': 0.7853919863700867, 'val_auc': 0.870867908000946, 'lr': 0.00014412003}

at epoch 10:{'loss': 0.44030439853668213, 'accuracy': 0.7882167100906372, 'auc': 0.8740018010139465, 'val_loss': 0.4473629891872406, 'val_accuracy': 0.7852810025215149, 'val_auc': 0.8707985877990723, 'lr': 0.00014412003}

at epoch 11:{'loss': 0.4401875436306, 'accuracy': 0.7883082032203674, 'auc': 0.8740791082382202, 'val_loss': 0.4455203711986542, 'val_accuracy': 0.7855740189552307, 'val_auc': 0.8708720207214355, 'lr': 0.00014412003}

at epoch 12:{'loss': 0.44018590450286865, 'accuracy': 0.7883548140525818, 'auc': 0.87408846616745, 'val_loss': 0.6183498501777649, 'val_accuracy': 0.7852090001106262, 'val_auc': 0.8707907795906067, 'lr': 0.00014412003}

at epoch 13:{'loss': 0.4403083026409149, 'accuracy': 0.7881770730018616, 'auc': 0.8739920258522034, 'val_loss': 32934.78125, 'val_accuracy': 0.7852960228919983, 'val_auc': 0.8708187937736511, 'lr': 0.00014412003}

at epoch 14:{'loss': 0.4401448965072632, 'accuracy': 0.788350522518158, 'auc': 0.8741047978401184, 'val_loss': 73.67527770996094, 'val_accuracy': 0.7853720188140869, 'val_auc': 0.8709049820899963, 'lr': 0.00014412003}

at epoch 15:{'loss': 0.44016215205192566, 'accuracy': 0.7884368896484375, 'auc': 0.8741046190261841, 'val_loss': 216.63973999023438, 'val_accuracy': 0.7853649854660034, 'val_auc': 0.8708741664886475, 'lr': 0.00014412003}

at epoch 16:{'loss': 0.44017159938812256, 'accuracy': 0.7883098721504211, 'auc': 0.8740831017494202, 'val_loss': 0.44573286175727844, 'val_accuracy': 0.7854269742965698, 'val_auc': 0.8707801103591919, 'lr': 0.00014412003}

at epoch 17:{'loss': 0.440135657787323, 'accuracy': 0.788294792175293, 'auc': 0.8741014003753662, 'val_loss': 2.1716437339782715, 'val_accuracy': 0.7852429747581482, 'val_auc': 0.8708727359771729, 'lr': 0.00014412003}

at epoch 18:{'loss': 0.44016000628471375, 'accuracy': 0.7883043885231018, 'auc': 0.8740876317024231, 'val_loss': 0.5683817267417908, 'val_accuracy': 0.7853010296821594, 'val_auc': 0.8707669377326965, 'lr': 0.00014412003}

at epoch 19:{'loss': 0.4400821030139923, 'accuracy': 0.7883623242378235, 'auc': 0.8741413950920105, 'val_loss': 1.0456266403198242, 'val_accuracy': 0.7853450179100037, 'val_auc': 0.8708722591400146, 'lr': 0.00014412003}

at epoch 0:{'loss': 0.43990424275398254, 'accuracy': 0.7884629964828491, 'auc': 0.8742541074752808, 'val_loss': 0.47774842381477356, 'val_accuracy': 0.7854509949684143, 'val_auc': 0.8708882331848145, 'lr': 0.00010088402}

at epoch 1:{'loss': 0.44005298614501953, 'accuracy': 0.7883991003036499, 'auc': 0.8741664886474609, 'val_loss': 1.1941295862197876, 'val_accuracy': 0.785489022731781, 'val_auc': 0.8709606528282166, 'lr': 0.00010088402}

at epoch 2:{'loss': 0.43996819853782654, 'accuracy': 0.7883629202842712, 'auc': 0.8742100596427917, 'val_loss': 1.1063734292984009, 'val_accuracy': 0.7854040265083313, 'val_auc': 0.8709334135055542, 'lr': 0.00010088402}

at epoch 3:{'loss': 0.43995043635368347, 'accuracy': 0.7884305715560913, 'auc': 0.874228298664093, 'val_loss': 11.377777099609375, 'val_accuracy': 0.7852519750595093, 'val_auc': 0.8708952069282532, 'lr': 0.00010088402}

at epoch 4:{'loss': 0.4398941993713379, 'accuracy': 0.7884973287582397, 'auc': 0.874251663684845, 'val_loss': 2.4113054275512695, 'val_accuracy': 0.7853839993476868, 'val_auc': 0.870867133140564, 'lr': 0.00010088402}

at epoch 5:{'loss': 0.4398570954799652, 'accuracy': 0.7884647846221924, 'auc': 0.8742793202400208, 'val_loss': 0.44551903009414673, 'val_accuracy': 0.785286009311676, 'val_auc': 0.8708613514900208, 'lr': 0.00010088402}

at epoch 6:{'loss': 0.4398600459098816, 'accuracy': 0.7884976267814636, 'auc': 0.8742818236351013, 'val_loss': 42215.19140625, 'val_accuracy': 0.7855219841003418, 'val_auc': 0.8709505200386047, 'lr': 0.00010088402}

at epoch 7:{'loss': 0.43981054425239563, 'accuracy': 0.7886223196983337, 'auc': 0.8743215203285217, 'val_loss': 0.44547832012176514, 'val_accuracy': 0.7854329943656921, 'val_auc': 0.870957612991333, 'lr': 0.00010088402}

